ImageNumber,ObjectNumber,Intensity_MeanIntensity_BGS_mt,Intensity_MeanIntensity_BGS_other,Number_Object_Number
26,55,0.006837898914159671,0.002114642443290973,55
26,56,0.007599251098100545,0.002148821702800118,56
26,57,0.016319797009713716,0.00430289237981202,57
26,58,0.005844980134717945,0.0019369857422222036,58
26,59,0.0074191480025445015,0.0021736803681235185,59
26,60,0.006338831837001526,0.001978825019223489,60
26,61,0.020095958717049948,0.00780193411611148,61
26,62,0.016775195414636613,0.0035118173141705077,62
26,63,0.006293417544329314,0.0019256556164351762,63
26,64,0.008078815221119194,0.0022834636876489915,64
26,65,0.038301050812294395,0.0023867500325776723,65
26,66,0.0070165806268780604,0.002196698850211843,66
26,67,0.007069735587441437,0.002121904064631307,67
26,68,0.006602001975779589,0.0021360150296341547,68
26,69,0.018349705622138616,0.0025427425382482235,69
26,70,0.006343816967433141,0.002046357574343134,70
26,71,0.006636256112783255,0.002156912948152655,71
26,72,0.014507622524430486,0.0026507386136629023,72
26,73,0.006524432911205658,0.002115662873693449,73
26,74,0.04466713015222438,0.00692450447168236,74
26,75,0.0055403888979780325,0.0019401466370210113,75
26,76,0.006501123983237737,0.0019970318756091557,76
26,77,0.009591220153204683,0.002100539322644005,77
26,78,0.012785166176597038,0.005424800695617598,78
26,79,0.009040955998536413,0.002430663863556175,79
26,80,0.006577667384454312,0.0021841272045783457,80
26,81,0.006808084957171872,0.0021683345349630422,81
26,82,0.006064282609146394,0.0020581522009606,82
26,83,0.012423873293090021,0.00571714784195288,83
26,84,0.00606885515401027,0.001975437470234069,84
26,85,0.007379729898111667,0.002788445532842663,85
26,86,0.005817383592818433,0.0021127069955304448,86
26,87,0.012658272061817464,0.002131791965321557,87
26,88,0.015479659155911056,0.002138084287868562,88
26,89,0.006136973399527689,0.0022239363664028487,89
26,90,0.00857838501145405,0.0021960747153393196,90
26,91,0.008196692584926705,0.002113633806341522,91
26,92,0.008125233134464121,0.0036021945887063332,92
26,93,0.006444868787630019,0.0020792621108259115,93
26,94,0.006951514796954693,0.002065036765387157,94
26,95,0.0074590758141443786,0.0021930903558221864,95
26,96,0.007029640392825875,0.002236843785514384,96
26,97,0.006790233788925993,0.002234818747638945,97
26,98,0.007569458209228622,0.0022677026439154382,98
26,99,0.0065775882807852445,0.0022130006773983463,99
26,100,0.007605002379827998,0.0019850566893630174,100
26,101,0.0071196916614949465,0.00224504377117931,101
26,102,0.03120121499483856,0.0022687954990569265,102
26,103,0.007592370587656738,0.0022065054807512683,103
26,104,0.0072947023791258385,0.002288164755461785,104
26,105,0.007915835220400715,0.0021897508477597945,105
26,106,0.006608786166000311,0.0021088449945248955,106
26,107,0.023479311221324642,0.002387414011444737,107
26,108,0.00582225857015172,0.0020890356338672408,108
26,109,0.021836998698930455,0.002520896474090524,109
26,110,0.007904770094388874,0.0020613339143352913,110
26,111,0.00806601051335165,0.002294984371348716,111
26,112,0.014206377877982823,0.0025863815129428354,112
26,113,0.007953371139792394,0.002096719892838902,113
26,114,0.009472105885167696,0.007117638974505241,114
26,115,0.006150459830916211,0.002218441568208546,115
26,116,0.0061257726802195125,0.002303041697766187,116
26,117,0.00575234399788698,0.0019936700206059734,117
26,118,0.006247649224439702,0.001980615235929082,118
26,119,0.01472614035899472,0.0021602558354832163,119
26,120,0.04964286328505741,0.02613913219110273,120
26,121,0.007943805548994426,0.0024851307875594923,121
26,122,0.010123127296274825,0.0027422631614338047,122
26,123,0.006856035139581848,0.0019480265758826806,123
26,124,0.006715202026164309,0.0023152709661613353,124
26,125,0.0071191377122691475,0.002112642782374994,125
26,126,0.006581575538253183,0.0020988110419926918,126
26,127,0.01091032959861248,0.0030654183345959498,127
26,128,0.007307776113326898,0.0022051007376591627,128
26,129,0.006180386456875174,0.002042899763973864,129
26,130,0.030577457643033948,0.0021437675662295728,130
26,131,0.016495708020434516,0.0022926121871903174,131
26,132,0.01197454122551538,0.0020234598577292613,132
26,133,0.0057429326222439,0.001960509825234913,133
26,134,0.006544157218022138,0.0020493765064120615,134
26,135,0.006391911778653877,0.002082281348491279,135
26,136,0.006626181893299329,0.0020819161158104915,136
26,137,0.01581944461922968,0.0022943897689958912,137
26,138,0.005990498135886498,0.002027976595546141,138
26,139,0.010758832647107077,0.009085706206205609,139
26,140,0.006237367332965542,0.002185930326606423,140
26,141,0.007295910991829065,0.002268840479234179,141
26,142,0.006316749942020843,0.0020887209607080457,142
26,143,0.009609992490809667,0.002572654482701514,143
26,144,0.02220106135392862,0.0069094191298308075,144
26,145,0.007253833406591791,0.002427632070956158,145
26,146,0.008627628067908549,0.002889972604636056,146
26,147,0.006863634287674565,0.001993968330640855,147
26,148,0.007783237428123666,0.0026197559677684193,148
26,149,0.02209542850960457,0.008057972580920308,149
26,150,0.008276395366140828,0.0022772608409608536,150
26,151,0.007775695061116574,0.0023330004574127353,151
26,152,0.012273489785626085,0.003848580187809088,152
26,153,0.006761960380224703,0.0021915027273890428,153
26,154,0.006426167273184276,0.002522268127725799,154
26,155,0.006289461851656622,0.002125150450857885,155
26,156,0.005646869956925478,0.001972451777478885,156
26,157,0.007544661366521348,0.002179345100558871,157
26,158,0.00618573259500758,0.0021344685518085104,158
26,159,0.007555148704708324,0.0026793978327968103,159
26,160,0.006245149019021798,0.0020564578439091837,160
26,161,0.006993874251215557,0.0021841151784296724,161
26,162,0.009324502763202415,0.002361400463073742,162
26,163,0.006639442958044191,0.002182349641818602,163
26,164,0.010046284445958325,0.0033372746669793943,164
26,165,0.008609048164638306,0.0027655334417808074,165
26,166,0.0063271187851791045,0.001992702992692052,166
26,167,0.00803035444576075,0.0020482446723134535,167
26,168,0.02045208078205211,0.0022747848673030464,168
26,169,0.015790373353957752,0.0022954030338176016,169
26,170,0.0062558666194832985,0.002048524073742246,170
26,171,0.026506183133981544,0.01038891956418121,171
26,172,0.020245012262243962,0.00750785797383826,172
26,173,0.006681053862915537,0.0022627509036030197,173
26,174,0.006180160631347828,0.0021800212899676617,174
26,175,0.022361798961024085,0.005636843293799105,175
26,176,0.006561745120599905,0.0024080257690415187,176
26,177,0.02415572955693489,0.0035112263048383916,177
26,178,0.006029528258877944,0.002029317811297359,178
26,179,0.0240312014504225,0.0027660719420379786,179
26,180,0.005628739793444265,0.002017754302979306,180
26,181,0.007368887250231362,0.0022473466059519894,181
26,182,0.012727198065841626,0.0048316526633975215,182
26,183,0.009932755370144788,0.0019850498362660508,183
26,184,0.022471102237302278,0.0022464927214766958,184
26,185,0.006747119925110538,0.002106421222617763,185
26,186,0.006957253979527557,0.0020680128953571176,186
26,187,0.009673257909092372,0.002078319566504769,187
26,188,0.008588030917742219,0.0026324040420162543,188
26,189,0.007216378787416033,0.002122009013470708,189
26,190,0.010811245919892583,0.0034363405695690893,190
26,191,0.005982193279966099,0.001963115174152604,191
26,192,0.010093151602632869,0.0020082027428465635,192
26,193,0.005703935245918834,0.001993984333921375,193
26,194,0.006471840435612912,0.0019886743284383284,194
26,195,0.008798728377122977,0.002020586739435948,195
26,196,0.011577090139533593,0.0026758876995208515,196
26,197,0.007305006432828783,0.002081540792795418,197
26,198,0.007193770921368639,0.0020386664203398256,198
26,199,0.006187528066104895,0.0019935098796232485,199
26,200,0.006334311658016389,0.002090151321475913,200
26,201,0.008803575153310577,0.0019678152272101365,201
26,202,0.009010591886926728,0.002249263560831807,202
26,203,0.006228428879132592,0.001978352795012073,203
26,204,0.0076641691443272205,0.00215091160794137,204
26,205,0.011039880549428449,0.003254903495023788,205
26,206,0.023234189797215383,0.010414228836785921,206
26,207,0.005867056946728596,0.0020279902013058703,207
26,208,0.009881431581849575,0.0022082180899644223,208
26,209,0.01198222518856854,0.00223754678446635,209
26,210,0.007396100995293228,0.0022171006421732053,210
26,211,0.011168912703935425,0.002117172027197404,211
26,212,0.006128155374538319,0.0021334503457151374,212
26,213,0.006576662190900921,0.0019854879615010604,213
26,214,0.006001935435953774,0.00210350324463628,214
26,215,0.006933591676937202,0.002038666694531195,215
26,216,0.005740258988194369,0.0021683456478556536,216
26,217,0.006807885803014933,0.001986733264007333,217
26,218,0.006905591168753973,0.00219183652677495,218
26,219,0.006527910273832704,0.001990589245976044,219
26,220,0.006761904362849025,0.002083819864122847,220
26,221,0.007846960212896173,0.002097637639166569,221
26,222,0.005668353805284848,0.0019857706552794644,222
26,223,0.011805545096062105,0.0020760678684554465,223
26,224,0.005603648439483434,0.0020220897988205205,224
26,225,0.011758039421528341,0.002017166866719137,225
26,226,0.0072270829246430975,0.0020333242092007335,226
26,227,0.018733764645894393,0.0019696040479128553,227
27,1,0.017179707666794563,0.0021975661748392947,1
27,2,0.012147329858625154,0.004887057427614053,2
27,3,0.0055676301979549125,0.002114855779927176,3
27,4,0.019157565553675242,0.002182058254294115,4
27,5,0.013729493901027963,0.002358786524275812,5
27,6,0.01016080879427239,0.0023850770813276735,6
27,7,0.005779187189947086,0.002045383480732954,7
27,8,0.00762581369795431,0.0021556709304730655,8
27,9,0.008345875764959756,0.0021518276524880122,9
27,10,0.010295707133197544,0.007757382538725357,10
27,11,0.005980841313056502,0.0020336477652176605,11
27,12,0.0057335102036294,0.0020116827708905067,12
27,13,0.005678744226073226,0.0020672481062772555,13
27,14,0.012246598611446315,0.00214893804413961,14
27,15,0.014105128598221876,0.003907481685683605,15
27,16,0.012802504022970507,0.0021704117552429265,16
27,17,0.005913251096078803,0.002001175997643649,17
27,18,0.007086375715180054,0.002113513608656085,18
27,19,0.007103111422805118,0.0023765005324553543,19
27,20,0.006559114330252643,0.002201263063532278,20
27,21,0.00650966813803738,0.0020371146423495416,21
27,22,0.028384889257007734,0.0063474598334901135,22
27,23,0.006673343930723927,0.002062763277959499,23
27,24,0.007271313263424759,0.002153607247134952,24
27,25,0.00642999284587687,0.00225052309697224,25
27,26,0.005556649685370547,0.0019054864808787154,26
27,27,0.008439989719038492,0.002313313153433106,27
27,28,0.021182217849726483,0.0027294685269084007,28
27,29,0.015741397886015605,0.003846284626475112,29
27,30,0.010082906853261553,0.00381585329444722,30
27,31,0.030231943864723953,0.011366368118344166,31
27,32,0.010628951945317263,0.00441004107806648,32
27,33,0.008490627118670565,0.0032823514013550696,33
27,34,0.006247302661226554,0.0020138445998684404,34
27,35,0.006457583325745328,0.002039618912497304,35
27,36,0.03720488015411011,0.0028931795046542863,36
27,37,0.008641581545770464,0.0025826174131833722,37
27,38,0.005878434756883094,0.0020491597651412503,38
27,39,0.009790584054836578,0.0032455744257056853,39
27,40,0.006794933661614974,0.002292467317669129,40
27,41,0.007022026425059963,0.002286217462809203,41
27,42,0.027695407156741004,0.008216615630875461,42
27,43,0.019896357885122094,0.0023071912135734845,43
27,44,0.007019089055552782,0.002130807167759337,44
27,45,0.006138116501502534,0.002172877462648793,45
27,46,0.006615958575019274,0.0024816445567176085,46
27,47,0.008838395922650873,0.0026987548041554382,47
27,48,0.006653133003034369,0.0023650039971067605,48
27,49,0.035990238216784494,0.023341106024325386,49
27,50,0.008578500706692964,0.0026106415355932533,50
27,51,0.007940800920428474,0.0022001186469734245,51
27,52,0.04082741329192056,0.03783410571366559,52
27,53,0.017806701020870223,0.010100276729013697,53
27,54,0.009703724539010888,0.0026985958737269456,54
27,55,0.012917752662722819,0.00245887604391223,55
27,56,0.011048888463613744,0.0022732765181697552,56
27,57,0.00766391030793418,0.0022399430365890143,57
27,58,0.006923517117718922,0.002213790509092921,58
27,59,0.007377658316996187,0.00222841627645591,59
27,60,0.0162796176315155,0.004303732902306946,60
27,61,0.00583173160089889,0.002017912230411881,61
27,62,0.007294154128037157,0.0021763220290960082,62
27,63,0.006240169748844785,0.002062848187332007,63
27,64,0.020211693511718143,0.007492498778315462,64
27,65,0.016936905182789095,0.0036682604214913588,65
27,66,0.005942876684190385,0.0019915168110184885,66
27,67,0.007923467755317689,0.0023541780430823564,67
27,68,0.03843081823019735,0.002586660082901337,68
27,69,0.006722625989872219,0.0022407123423083234,69
27,70,0.006907337243163428,0.002140410593863716,70
27,71,0.006614308906313588,0.0023316552203253636,71
27,72,0.006302244656525777,0.0022256236063195713,72
27,73,0.018758880820393602,0.002541651250997895,73
27,74,0.006646105596287684,0.002331716124376134,74
27,75,0.014280837059665163,0.002615649786407182,75
27,76,0.006591428536348735,0.0022485176342179644,76
27,77,0.04219270529938875,0.006884069093382509,77
27,78,0.005622791957865591,0.0020894805628806834,78
27,79,0.0064972477861326055,0.0020694213676927093,79
27,80,0.008705922724312276,0.0020501064940896914,80
27,81,0.014664186631127403,0.005844126674661065,81
27,82,0.009414703397537375,0.002535862520000288,82
27,83,0.006434095092248627,0.00222290513383334,83
27,84,0.006945234716068709,0.002193181792947191,84
27,85,0.006070702575771437,0.002155058465459607,85
27,86,0.012385772576067343,0.005759709363541051,86
27,87,0.006160707095495694,0.0019796479102866522,87
27,88,0.007450030637590673,0.0029492020373626804,88
27,89,0.005795220033407879,0.002207154759232021,89
27,90,0.01270873447447581,0.0022392109242552315,90
27,91,0.01581023829774043,0.002225751441181158,91
27,92,0.006134655043307243,0.002372294996318978,92
27,93,0.00853244223863705,0.002360279043657519,93
27,94,0.008152897089938084,0.002201419488962968,94
27,95,0.00825658434516062,0.003909601874504151,95
27,96,0.006332358995567378,0.0021264280979059655,96
27,97,0.006784461337708302,0.0020707700349729937,97
27,98,0.007286130034630425,0.002236098991442048,98
27,99,0.007242400910343451,0.0022195239153829623,99
27,100,0.007627453200465116,0.002359187134176736,100
27,101,0.006969556311491537,0.0021780082411340072,101
27,102,0.006719707710673755,0.0022516610776787825,102
27,103,0.007373717307646526,0.002189649317548293,103
27,104,0.007759666585160177,0.002010362749676611,104
27,105,0.03160223268722922,0.0022972440242956136,105
27,106,0.00702214674802149,0.002187103071417042,106
27,107,0.00746399818145524,0.0023088000373026087,107
27,108,0.0077044802144682996,0.0021680297691798866,108
27,109,0.023541267569941123,0.002394195544701877,109
27,110,0.005986567273221547,0.0020334763914586834,110
27,111,0.021773649987006802,0.0025957414805296807,111
27,112,0.007812173171583536,0.002194027712763279,112
27,113,0.008013152651703702,0.0023711770921971157,113
27,114,0.014253952883576093,0.0027103156682832816,114
27,115,0.00810716129300389,0.0021089348377568654,115
27,116,0.009621094196470576,0.007679004162787684,116
27,117,0.006277886573772268,0.002073767059321749,117
27,118,0.00604972845445111,0.002449921250208225,118
27,119,0.005753126347698163,0.0019779343417395618,119
27,120,0.006152607350773418,0.002100275853977625,120
27,121,0.015018785362646881,0.0021831593592198653,121
27,122,0.055460269074788904,0.02579184129873983,122
27,123,0.008317919077994795,0.0025033415369449096,123
27,124,0.011122265217741636,0.002868286743195671,124
27,125,0.006769035162324515,0.0020233555986164725,125
27,126,0.006861644507307797,0.0023616400759511173,126
27,127,0.007003600610414905,0.0022392006758431377,127
27,128,0.006848137746910391,0.002057818577259458,128
27,129,0.011738184961100386,0.0031533958330529207,129
27,130,0.006997095347818665,0.002273956388994287,130
27,131,0.006300636503923972,0.0020258462693212172,131
27,132,0.0302368334495278,0.0022564823222970226,132
27,133,0.017578471318843596,0.002268164132942637,133
27,134,0.011828176552900816,0.002181305212637557,134
27,135,0.005754336868326104,0.0019806213146122183,135
27,136,0.006175987245466591,0.0021310818932398063,136
27,137,0.006444524986315671,0.0021470968910045317,137
27,138,0.0067963994076934145,0.002101016296550478,138
27,139,0.016739391045234635,0.0022476882483598547,139
27,140,0.005921167241566756,0.0022752069710540333,140
27,141,0.011511027357019851,0.008502097430708977,141
27,142,0.006338700758628299,0.0022508912904792605,142
27,143,0.007509789954823572,0.002226746919381703,143
27,144,0.006403777669943118,0.002056667020638328,144
27,145,0.009744445511141227,0.002507740988820204,145
27,146,0.022382591406707543,0.0070080431485800496,146
27,147,0.007097642258039132,0.002217150280661289,147
27,148,0.00808194201198165,0.0026531207298649243,148
27,149,0.0065808278519107815,0.0022167439772588105,149
27,150,0.007731215295609733,0.002486833457722384,150
27,151,0.02044897837631425,0.006928138403219385,151
27,152,0.008346414357185595,0.0022635013894137016,152
27,153,0.0077287586332740596,0.0023834875345645017,153
27,154,0.013570944702762116,0.004208168149791282,154
27,155,0.006930706337654162,0.0021051075958754295,155
27,156,0.006280400676339148,0.00240731255360959,156
27,157,0.006423235684683651,0.002135413823708755,157
27,158,0.005470431284584802,0.0020107030519072836,158
27,159,0.007391831840068335,0.0021744601981481537,159
27,160,0.006316899636554886,0.0020769044203601816,160
27,161,0.0077924761994639866,0.0025911330258351637,161
27,162,0.006195706912318632,0.00202000385564422,162
27,163,0.007049988434241646,0.002352333574579737,163
27,164,0.00926189802498335,0.002226489715765984,164
27,165,0.006162597709569892,0.002137672171740384,165
27,166,0.010144353862616081,0.003591987650452441,166
27,167,0.008711144837888662,0.00268479093138717,167
27,168,0.006274346193624889,0.002083529620604113,168
27,169,0.008164618048008615,0.0021354079446793076,169
27,170,0.020774878455887224,0.0023303396861862253,170
27,171,0.01567098346263564,0.002298870426703128,171
27,172,0.006384200574606829,0.0021605325514972625,172
27,173,0.025677302026880972,0.010097164010095467,173
27,174,0.02300612039580155,0.007761856768192911,174
27,175,0.006655622199369883,0.002314031662041371,175
27,176,0.0061227542701763685,0.002305493781097816,176
27,177,0.019465481807011593,0.004913769587184496,177
27,178,0.006559778752309677,0.0024989288252423316,178
27,179,0.02369090831719789,0.003489809747255601,179
27,180,0.00591859791911589,0.002192240917725454,180
27,181,0.02399464655271102,0.002811072194654608,181
27,182,0.005410662790080794,0.0020186992217491044,182
27,183,0.007514401700234774,0.0024131209426206733,183
27,184,0.013153083370935147,0.005093406198932757,184
27,185,0.010033208061051067,0.0020343426045381784,185
27,186,0.0208668877936651,0.002187601360854042,186
27,187,0.006880399592257168,0.0023058773583265833,187
27,188,0.00987040816936362,0.0022056039391768144,188
27,189,0.009133767927332368,0.0029385314998230656,189
27,190,0.007191466564032751,0.0023425117056805177,190
27,191,0.010619192222800992,0.003711819116393294,191
27,192,0.00577234999806811,0.002057990962907838,192
27,193,0.009971908398323261,0.002211706396143503,193
27,194,0.0057254786611012016,0.0022117488890815574,194
27,195,0.006203168406004779,0.002128888959151128,195
27,196,0.008645066738444444,0.0020629439832063547,196
27,197,0.010901576230021765,0.0028099460042281805,197
27,198,0.007126357844730329,0.0022326678648441315,198
27,199,0.007023891945645003,0.0021500660464967747,199
27,200,0.0063736347594688485,0.0021614776719374247,200
27,201,0.008736090688814589,0.0021340574199578645,201
27,202,0.008976379688049124,0.0022150778712501963,202
27,203,0.006228642684304968,0.002124805323917194,203
27,204,0.007781242991794923,0.00226756923651885,204
27,205,0.011034556782488098,0.0031896903274181054,205
27,206,0.023894840516447757,0.010966702022014491,206
27,207,0.006024756101800396,0.002087686051814734,207
27,208,0.009810035539569767,0.0023047269278212404,208
27,209,0.011933798416403577,0.00223356753979193,209
27,210,0.007384336906994516,0.0022671094055125933,210
27,211,0.01133440923921308,0.0022239055455683904,211
27,212,0.006335467828144302,0.0022815223389233536,212
27,213,0.006506009738705219,0.0021516702313639302,213
27,214,0.005910230100376819,0.002178023584052195,214
27,215,0.006823007654585572,0.0022095434633263213,215
27,216,0.005675311316609642,0.0021987574097811313,216
27,217,0.0066979775847138615,0.0021564063367760693,217
27,218,0.006939405976436254,0.0022880182945761076,218
27,219,0.006253041053925529,0.002053673964999031,219
27,220,0.006520007551591573,0.002168359887561091,220
27,221,0.0076974674336601455,0.0022000774140254397,221
27,222,0.005759602685630777,0.0020386419419795303,222
27,223,0.011022132634242872,0.002166162453779316,223
27,224,0.005427133235304306,0.0021368154331867116,224
27,225,0.011182516001396428,0.002108064481770188,225
27,226,0.007176513599285763,0.0022251731949982784,226
28,1,0.016633759123825007,0.002170858025906359,1
28,2,0.012246311606532046,0.004854596163542058,2
28,3,0.005702406678316291,0.0019395809071997112,3
28,4,0.01864622981204068,0.002131603057418475,4
28,5,0.01402321764598603,0.0023113424914457197,5
28,6,0.01026927364158467,0.002366674390116089,6
28,7,0.005952581537032885,0.0020243104122290587,7
28,8,0.007879335937726077,0.002129628090727075,8
28,9,0.008663197207616727,0.0021431594339744557,9
28,10,0.010690360021761781,0.007723470164572611,10
28,11,0.006211768005866626,0.0020345773849079337,11
28,12,0.00585570303461717,0.001965353116882507,12
28,13,0.005959484421086586,0.0020824381857817275,13
28,14,0.01281142208889715,0.002192246763357014,14
28,15,0.013922307093909955,0.004021760485028597,15
28,16,0.012754935526081703,0.0022481706280371248,16
28,17,0.006044403683619853,0.0020740001358175975,17
28,18,0.007111710762269924,0.0020774560187746703,18
28,19,0.007041459173224,0.002299101797077465,19
28,20,0.006207681712617607,0.002213080593397524,20
28,21,0.006115825819675118,0.0020629217962672133,21
28,22,0.027672586441537347,0.0061303575701423295,22
28,23,0.0069439858581828665,0.002172450714831892,23
28,24,0.0070794155205866054,0.0022258220706454857,24
28,25,0.006439992903783935,0.002206169011195371,25
28,26,0.005517222790844889,0.002023423215384901,26
28,27,0.008040927498258578,0.00236613649089217,27
28,28,0.020360685007292226,0.0026283247212856766,28
28,29,0.015412843324898715,0.003916570299309632,29
28,30,0.009848486655439788,0.0038275207668590073,30
28,31,0.029752692257559853,0.01195481184202285,31
28,32,0.010493295477569753,0.004470229964618216,32
28,33,0.008414684841962254,0.003259071483934047,33
28,34,0.006203127467832697,0.002141890668912665,34
28,35,0.03622538779655946,0.002925629250618206,35
28,36,0.008653729232477578,0.0025594611945075774,36
28,37,0.005775944889586313,0.0020701988886304423,37
28,38,0.00946833944003518,0.003296193001272225,38
28,39,0.00701135076908109,0.0022797676931746716,39
28,40,0.006937204077007965,0.002306902338133245,40
28,41,0.027751304281297316,0.00825394879345413,41
28,42,0.02023454035250018,0.0022132927776839974,42
28,43,0.006926584822232248,0.0021074237217355864,43
28,44,0.0063453508500495685,0.002121586425104749,44
28,45,0.006561986949901811,0.0025677320216557224,45
28,46,0.009332624134753538,0.002719348727851889,46
28,47,0.006910341522304314,0.00233251730882659,47
28,48,0.037226153690410685,0.022087790939216357,48
28,49,0.008304111851920702,0.002692897993027551,49
28,50,0.008263453296121827,0.002165475510663902,50
28,51,0.04046306041700564,0.03649980023160046,51
28,52,0.01743659777477669,0.009790035511735207,52
28,53,0.00982540309306732,0.0027279962815900316,53
28,54,0.006809632139335407,0.0021984149472892506,54
28,55,0.013032919629011826,0.002459840301001459,55
28,56,0.010958029906976516,0.002169496964504376,56
28,57,0.00757125857039237,0.0021919151990929552,57
28,58,0.007304278507418336,0.002165722398570626,58
28,59,0.016330568856334587,0.0042836472357874866,59
28,60,0.005783758678168444,0.0020315185110967864,60
28,61,0.007367822109007067,0.002205731950172837,61
28,62,0.0061868118531933115,0.0020733383376592023,62
28,63,0.020694373955141163,0.007336005113025485,63
28,64,0.016823716444529933,0.0036774102561148957,64
28,65,0.007718991653687583,0.002329426545670926,65
28,66,0.03890935666876722,0.002657210134839604,66
28,67,0.006614506362288378,0.002228624235581735,67
28,68,0.006847009448384806,0.002158920741651262,68
28,69,0.006598603130893746,0.00232120950502846,69
28,70,0.006307825003524804,0.0021484476051114084,70
28,71,0.01979387408706222,0.00253919938758318,71
28,72,0.006668486850257304,0.0023238450351478024,72
28,73,0.017854182522174626,0.0030663564486202275,73
28,74,0.014535514181729686,0.0025797109124221403,74
28,75,0.006537127457102018,0.0022833254564446847,75
28,76,0.03735746421533624,0.006934588923910847,76
28,77,0.005465913097223369,0.001958989910192243,77
28,78,0.006486338334485918,0.002030787056091744,78
28,79,0.00906219422708892,0.002037251356672168,79
28,80,0.016761672925742432,0.006258319283067893,80
28,81,0.009371788493697093,0.0023837343016383625,81
28,82,0.006117914053764829,0.0019958603956012843,82
28,83,0.006787729457700451,0.0021123451318767446,83
28,84,0.006089656411135582,0.002132871889224794,84
28,85,0.011320268925208,0.004931479835358206,85
28,86,0.006100754970034408,0.002002256024000312,86
28,87,0.007527348320735128,0.0029312551403755174,87
28,88,0.005989482980154319,0.0020876239653289438,88
28,89,0.012437498956250764,0.0023259514543576957,89
28,90,0.015352439035718177,0.0022919509049612115,90
28,91,0.006194232717212707,0.0023610435820312285,91
28,92,0.008564708268505259,0.002324576154131237,92
28,93,0.00794955271601273,0.0022719306612482364,93
28,94,0.008351629536572454,0.003948283443958573,94
28,95,0.006181901031098253,0.0020912072940956097,95
28,96,0.0066834738526203325,0.002045235058871563,96
28,97,0.007099313288590995,0.002117685361927018,97
28,98,0.007293098141384558,0.002152082593659225,98
28,99,0.006776559466784551,0.0022046074783307282,99
28,100,0.007609714764048872,0.002395942464130327,100
28,101,0.00734546837785251,0.0022070819740217275,101
28,102,0.006948617517845673,0.002121496884682585,102
28,103,0.015923144508417753,0.002193898604468876,103
28,104,0.006965353711641114,0.0020729678904674266,104
28,105,0.0075594101207363505,0.0021366076473975882,105
28,106,0.02318437491639973,0.0023432209337621267,106
28,107,0.00573738367122957,0.0020537137313353278,107
28,108,0.0213158739322537,0.0026416654647396518,108
28,109,0.007929993610326778,0.002195605194042737,109
28,110,0.00830920490619954,0.0021476177713468016,110
28,111,0.008069302723321087,0.0024591088052690726,111
28,112,0.013979917361982187,0.0027041503625822205,112
28,113,0.007834817760507371,0.0022036992833905276,113
28,114,0.009845280289069296,0.007875630747875824,114
28,115,0.006208995619531432,0.0020564077586889907,115
28,116,0.006046715124055804,0.002448595913324945,116
28,117,0.00562845724987007,0.0020260884947404484,117
28,118,0.006149209061730701,0.0020811482688196893,118
28,119,0.014929428138065992,0.0021633033402173258,119
28,120,0.06000415112445535,0.026051604799117622,120
28,121,0.00799476986820685,0.002522646461928822,121
28,122,0.011814800898700116,0.0028456438487965865,122
28,123,0.006730274319335642,0.0021227601631470436,123
28,124,0.006674826541872176,0.002411213393992901,124
28,125,0.006766655537066657,0.002154521599797698,125
28,126,0.006581806545979912,0.0021018881025814703,126
28,127,0.011442687277250537,0.0030330340428093455,127
28,128,0.006931804579394466,0.0022651162580789573,128
28,129,0.006071123787108293,0.002054853613048892,129
28,130,0.031182564723064826,0.0023885756536761796,130
28,131,0.016195725318560044,0.0023185586282010147,131
28,132,0.012059243846620658,0.0021973868468042005,132
28,133,0.005655931040194899,0.0020006598046768344,133
28,134,0.006149400485370801,0.002102543472692204,134
28,135,0.006638625654939461,0.0019995152503815895,135
28,136,0.0066352811667385655,0.0021094262042692315,136
28,137,0.015574522765486367,0.002311185808731273,137
28,138,0.0058711368409754,0.0021921915945696453,138
28,139,0.011721364901593168,0.00823935608349831,139
28,140,0.006345396947150153,0.0021880833401465446,140
28,141,0.007142308158440742,0.0024365226256084912,141
28,142,0.006191448882667865,0.0021683294640887636,142
28,143,0.009335118038811246,0.0027607152914932366,143
28,144,0.024016023872149513,0.008548101395144347,144
28,145,0.007022404047101158,0.0021436364003921166,145
28,146,0.0073296308678661515,0.002579023561160153,146
28,147,0.006602986865599976,0.0021040351912495767,147
28,148,0.007723170020776388,0.002428520815266632,148
28,149,0.01953537705179525,0.007089513970019958,149
28,150,0.008440886632421724,0.002453225448254,150
28,151,0.007827539731953818,0.0023289253917456315,151
28,152,0.01345821039745045,0.0040162677962431,152
28,153,0.006714530524105055,0.0020938097618012986,153
28,154,0.0063407756559826665,0.0023876522578812846,154
28,155,0.0063761306545499115,0.0020231638759003984,155
28,156,0.005872347980768111,0.00212710175811974,156
28,157,0.007666653100665205,0.00232160950290507,157
28,158,0.006215552433479049,0.0020168582373080793,158
28,159,0.007744309262796641,0.002647213329678296,159
28,160,0.006204777651984744,0.0019413773267311079,160
28,161,0.007180276105691532,0.0023622470486224447,161
28,162,0.009087161803565056,0.0021433085351175076,162
28,163,0.006242384780192969,0.002117888225662141,163
28,164,0.01027344553022253,0.0036707311140037695,164
28,165,0.00895488093424368,0.002691390419157312,165
28,166,0.006611651782309616,0.0021016451582532734,166
28,167,0.008092790510568578,0.002135392341326717,167
28,168,0.02179151431039751,0.0024121196538640084,168
