ImageNumber,ObjectNumber,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
2,51,1147.150839904011,1319.3407610558793,0,51
2,52,84.02747252747253,1366.5027472527472,0,52
2,53,841.4969150450878,1402.622211675368,0,53
2,54,83.35089078233928,1419.0728117738188,0,54
2,55,321.26585468290637,1456.5258294834102,0,55
2,56,195.54352441613588,1459.9432817713073,0,56
2,57,914.5046875,1478.732421875,0,57
2,58,1540.0287195851615,1503.5684084563222,0,58
2,59,332.7228666114333,1506.801988400994,0,59
2,60,772.2931685547545,1549.277033985582,0,60
2,61,499.2803861342694,1592.0759104870558,0,61
2,62,340.7701149425287,1598.444895199459,0,62
2,63,324.520023557126,1636.8409893992932,0,63
2,64,1202.6668769716089,1623.968243953733,0,64
2,65,1427.3052269305226,1812.4656915465691,0,65
2,66,1208.2476147205816,1804.1069968196275,0,66
2,67,128.69513374154045,1841.8839832420238,0,67
2,68,1290.5262954369682,1871.6152358855375,0,68
2,69,750.8763693270736,1990.7224830464268,0,69
2,70,720.994785631518,2008.7462340672075,0,70
3,1,1551.8142292490118,23.924242424242426,0,1
3,2,1600.83600256246,33.21909032671365,0,2
3,3,486.87398450784053,71.64953712450406,0,3
3,4,1556.0209267563528,66.36920777279522,0,4
3,5,1628.0709150326797,67.3281045751634,0,5
3,6,1764.6714399363564,208.1332537788385,0,6
3,7,970.2848404255319,216.64175531914893,0,7
3,8,728.1162909836065,211.89472336065575,0,8
3,9,1444.602413099684,277.9393852341281,0,9
3,10,1092.7760814249364,296.97837150127225,0,10
3,11,1395.2722616233254,324.1221434200158,0,11
3,12,44.8854694195559,321.52629528632644,0,12
3,13,369.04257226081114,333.61304055568,0,13
3,14,1619.5731158605174,376.8363329583802,0,14
3,15,1484.996875887532,370.4654927577393,0,15
3,16,1656.3821958456974,392.51038575667656,0,16
3,17,1700.4498141263941,404.36127069956063,0,17
3,18,1644.381684081131,437.6078672403196,0,18
3,19,660.8250741211351,443.58746293943244,0,19
3,20,1347.2296960637768,506.39113104135527,0,20
3,21,1309.3021302130212,483.74527452745275,0,21
3,22,1297.2224448897796,527.1803607214429,0,22
3,23,1178.9666319082378,526.2196732707681,0,23
3,24,1334.612854251012,552.4276315789474,0,24
3,25,986.7578192252511,583.8,0,25
3,26,1462.4801444043321,643.5313423039055,0,26
3,27,998.6585616438356,646.6835616438356,0,27
3,28,641.4836653386454,668.6653386454183,0,28
3,29,1880.0002433090024,690.4136253041363,0,29
3,30,1870.5493630573249,746.3268312101911,0,30
3,31,1925.1363636363637,746.4120425029516,0,31
3,32,1968.986950848195,765.3066550674206,0,32
3,33,1900.0650378527184,791.3871300757054,0,33
3,34,532.308611707018,785.78823168863,0,34
3,35,596.067472698908,827.4492979719189,0,35
3,36,143.34774494556765,832.3048211508553,0,36
3,37,645.5121351766513,848.6258064516129,0,37
3,38,600.3675289919714,862.6708296164139,0,38
3,39,1306.226480836237,908.7247386759582,0,39
3,40,1200.1778720626633,930.1207571801566,0,40
3,41,1299.677558569667,937.1109741060419,0,41
3,42,1293.7651673640166,970.6825313807532,0,42
3,43,1463.477434679335,1018.3273159144893,0,43
3,44,719.672138836773,1100.9620075046905,0,44
3,45,608.5116279069767,1111.4244186046512,0,45
3,46,790.0970782280867,1123.5871819038643,0,46
3,47,772.7252559726962,1180.4271899886235,0,47
3,48,882.2794979079498,1181.6410041841004,0,48
3,49,909.0065713181291,1197.8461538461538,0,49
3,50,757.8932735426009,1215.2686098654708,0,50
3,51,269.0629020729092,1244.5564689063617,0,51
3,52,771.4476504534213,1269.8705688375928,0,52
3,53,788.9685097034054,1308.0281948004395,0,53
3,54,1147.205437026841,1319.1944253269098,0,54
3,55,841.5033238366572,1402.6115859449192,0,55
3,56,83.42857142857143,1419.017808749516,0,56
3,57,320.57726864330635,1455.277628032345,0,57
3,58,195.58775386480752,1459.8933010003032,0,58
3,59,914.7583397982933,1478.6012412723042,0,59
3,60,1540.851249504165,1503.3462911543038,0,60
3,61,333.6953361599031,1505.2836664647689,0,61
3,62,772.5437392795883,1548.3869639794168,0,62
3,63,499.2944297082228,1591.8196286472148,0,63
3,64,339.8463667820069,1597.3480968858132,0,64
3,65,327.6589307915458,1634.8232490675507,0,65
3,66,1202.7052631578947,1623.9250526315789,0,66
3,67,1427.37513397642,1812.3841371918543,0,67
3,68,1208.3770565697544,1804.238674780257,0,68
3,69,128.70737995488238,1841.8665807283273,0,69
3,70,1290.5799614643545,1871.418111753372,0,70
3,71,751.0621439668565,1990.4080787156913,0,71
3,72,721.0896471949103,2008.4476576055524,0,72
4,1,1551.7669322709164,23.787516600265604,0,1
4,2,1600.7898734177215,33.03037974683544,0,2
4,3,486.9731530845392,71.23629093678599,0,3
4,4,1556.0206211180125,66.24596273291925,0,4
4,5,1628.1078783916312,67.17947041516835,0,5
